speakerID|speechID|date|num_order_within_file|file|line_start|line_end|page|char count|word count|state|name|chamber|district|party
105900|10519970058035|970520|21|Scr20my97-118 1.txt|498|498|S4716-S4724|27|5|NA|Speaker|NA|NA|N/A
105237|10519970058597|970521|245|Scr21my97-139 1.txt|4501|4521|S4782-S4849|1350|247|MA|Edward Kennedy|S|NA|Democratic
105541|10519970059326|970521|4|Scr21my97-156 1.txt|1598|1785|S4879-S4898|10753|1732|WI|Russell Feingold|S|NA|Democratic
105403|10519970060087|970522|488|Scr22my97-171 1.txt|5107|5182|S4944-S4994|4446|843|OK|James Inhofe|S|NA|Republican
105900|10519970061491|970605|5|Scr05jn97-162 1.txt|39|41|S5338-S5339|91|16|NA|Speaker|NA|NA|N/A
105322|10519970064801|970624|448|Scr24jn97-137 1.txt|3428|3428|S6120-S6163|23|4|NM|Pete Domenici|S|NA|Republican
105900|10519970067487|970627|266|Scr27jn97-71 1.txt|2962|2962|S6670-S6720|20|4|NA|Speaker|NA|NA|N/A
105900|10519970068773|970710|40|Scr10jy97-101 1.txt|1421|1422|S7131-S7145|65|10|NA|Speaker|NA|NA|N/A
105203|10519970070544|970716|13|Scr16jy97-117 1.txt|495|502|S7515-S7537|453|86|KY|Mitch McConnell|S|NA|Republican
105194|10519970070686|970716|155|Scr16jy97-117 1.txt|3231|3232|S7515-S7537|91|15|KS|Sam Brownback|S|NA|Republican
105300|10519970073301|970724|78|Scr24jy97-101 1.txt|1949|1949|S8041-S8087|45|9|NH|Judd Gregg|S|NA|Republican
105900|10519970073981|970724|196|Scr24jy97-99 1.txt|4690|4694|S8007-S8040|60|10|NA|Speaker|NA|NA|N/A
105900|10519970073991|970725|3|Scr25jy97-101 1.txt|111|111|S8141|35|6|NA|Speaker|NA|NA|N/A
105900|10519970076340|970904|66|Scr04se97-142 1.txt|1842|1842|S8792-S8817|23|4|NA|Speaker|NA|NA|N/A
105493|10519970078425|970915|16|Scr15se97-37 1.txt|473|474|S9303-S9332|87|15|TX|Kay Bailey Hutchison|S|NA|Republican
105498|10519970078534|970915|1|Scr15se97-59 1.txt|16|21|S9353|369|60|UT|Robert Bennett|S|NA|Republican
105297|10519970079730|970918|143|Scr18se97-146 1.txt|2225|2226|S9575-S9600|84|19|NV|Harry Reid|S|NA|Democratic
105900|10519970080567|970924|53|Scr24se97-149 1.txt|3383|3383|S9811-S9847|24|4|NA|Speaker|NA|NA|N/A
105900|10519970080899|970925|11|Scr25se97-150 1.txt|55|57|S9960-S9963|171|28|NA|Speaker|NA|NA|N/A
105372|10519970080944|970925|1|Scr25se97-156 1.txt|16|32|S9966-S9967|963|155|NC|Jesse Helms|S|NA|Republican
105900|10519970081638|971001|19|Scr01oc97-74 1.txt|283|283|S10245-S10251|23|4|NA|Speaker|NA|NA|N/A
105090|10519970081851|971003|1|Scr03oc97-8 1.txt|16|33|S10307|1118|225|CO|Wayne Allard|S|NA|Republican
105438|10519970082452|971008|7|Scr08oc97-162 1.txt|50|53|S10712|249|36|RI|John Chafee|S|NA|Republican
105900|10519970084475|971030|1|Scr30oc97-168 1.txt|16|24|S11410-S11421|324|54|NA|Speaker|NA|NA|N/A
105900|10519970084629|971030|10|Scr30oc97-172 1.txt|61|65|S11434-S11442|167|32|NA|Speaker|NA|NA|N/A
105900|10519970086419|971108|30|Scr08no97-151 1.txt|687|687|S12082-S12087|15|4|NA|Speaker|NA|NA|N/A
105322|10519970086486|971108|38|Scr08no97-155 1.txt|726|727|S12088-S12094|87|15|NM|Pete Domenici|S|NA|Republican
105147|10519970086801|971108|1|Scr08no97-188 1.txt|21|24|S12188|37|7|ID|Larry Craig|S|NA|Republican
105483|10519980000368|980203|2|Hcr03fe98-115 1.txt|20|43|H213-H219|1371|253|TX|Tom DeLay|H|22|Republican
105152|10519980001597|980212|75|Hcr12fe98-106 1.txt|1016|1061|H464-H477|2561|421|IL|Luis Gutiérrez|H|4|Democratic
105900|10519980002513|980226|2|Hcr26fe98-70 1.txt|18|27|H646|162|29|NA|Speaker|NA|NA|N/A
105900|10519980002598|980303|1|Hcr03mr98-108 1.txt|17|26|H731|170|28|NA|Speaker|NA|NA|N/A
105108|10519980003831|980311|1|Hcr11mr98-49 1.txt|18|34|H1025|1046|171|FL|Cliff Stearns|H|6|Republican
105066|10519980004318|980312|3|Hcr12mr98-56 1.txt|35|40|H1122-H1135|285|48|CA|Steve Horn|H|38|Republican
105900|10519980006203|980326|2|Hcr26mr98-75 1.txt|19|35|H1581-H1600|53|10|NA|Speaker|NA|NA|N/A
105123|10519980010295|980429|6|Hcr29ap98-87 1.txt|146|158|H2478-H2510|681|125|FL|Lincoln Diaz-Balart|H|21|Republican
105335|10519980010999|980505|20|Hcr05my98-111 1.txt|421|424|H2791-H2797|202|36|NY|Major Owens|H|11|Democratic
105056|10519980013038|980513|20|Hcr13my98-89 1.txt|489|491|H3223-H3231|124|23|CA|David Dreier|H|28|Republican
105433|10519980015558|980603|24|Hcr03jn98-104 1.txt|2973|3019|H4005-H4024|2935|464|PA|Philip English|H|21|Republican
105129|10519980016257|980604|140|Hcr04jn98-96 1.txt|3519|3519|H4078-H4112|38|6|GA|Sanford Bishop|H|2|Democratic
105900|10519980016749|980609|1|Hcr09jn98-58 1.txt|16|18|H4247|172|29|NA|Speaker|NA|NA|N/A
105398|10519980020929|980624|208|Hcr24jn98-63 1.txt|2828|2850|H5075-H5100|1349|238|OK|Tom Coburn|H|2|Republican
105088|10519980022103|980714|1|Hcr14jy98-75 1.txt|18|38|H5416-H5417|1326|233|CO|Joel Hefley|H|5|Republican
105095|10519980022348|980714|69|Hcr14jy98-96 1.txt|717|724|H5452-H5458|427|76|CT|Christopher Shays|H|4|Republican
105505|10519980022684|980715|84|Hcr15jy98-90 1.txt|2122|2123|H5521-H5540|64|12|VA|Robert Scott|H|3|Democratic
105900|10519980024132|980720|38|Hcr20jy98-87 1.txt|355|356|H5916-H5934|82|13|NA|Speaker|NA|NA|N/A
105033|10519980025985|980722|170|Hcr22jy98-92 1.txt|1217|1220|H6160-H6172|206|42|CA|George Miller|H|7|Democratic
105900|10519980032704|980910|1|Hcr10se98-51 1.txt|16|18|H7497|172|29|NA|Speaker|NA|NA|N/A
105900|10519980035451|980918|172|Hcr18se98-50 1.txt|5085|5095|H8037-H8072|393|66|NA|Speaker|NA|NA|N/A
105470|10519980037233|981001|30|Hcr01oc98-113 1.txt|780|786|H9194-H9201|406|75|TX|Nicholas Lampson|H|9|Democratic
105421|10519980037326|981001|36|Hcr01oc98-142 1.txt|619|620|H9245-H9252|66|13|PA|Bud Shuster|H|9|Republican
105023|10519980040699|981012|4|Hcr12oc98-65 1.txt|990|992|H10566-H10575|173|29|AR|Asa Hutchinson|H|3|Republican
105023|10519980040725|981012|7|Hcr12oc98-66 1.txt|468|489|H10575-H10577|1289|212|AR|Asa Hutchinson|H|3|Republican
105139|10519980044149|980204|7|Scr04fe98-131 1.txt|93|93|S332-S342|44|9|GA|Paul Coverdell|S|NA|Republican
105541|10519980045992|980224|109|Scr24fe98-187 1.txt|3026|3027|S884-S919|70|12|WI|Russell Feingold|S|NA|Democratic
105900|10519980047062|980302|4|Scr02mr98-60 1.txt|52|52|S1198-S1199|35|6|NA|Speaker|NA|NA|N/A
105498|10519980048267|980305|15|Scr05mr98-159 1.txt|2501|2669|S1463-S1476|68|13|UT|Robert Bennett|S|NA|Republican
105273|10519980048573|980306|4|Scr06mr98-31 1.txt|24|27|S1539|243|43|MS|Trent Lott|S|NA|Republican
105102|10519980049724|980311|20|Scr11mr98-155 1.txt|99|119|S1807-S1808|1370|220|DE|William Roth|S|NA|Republican
105139|10519980050215|980313|1|Scr13mr98-22 1.txt|16|18|S1930|172|30|GA|Paul Coverdell|S|NA|Republican
105203|10519980050303|980316|1|Scr16mr98-58 1.txt|16|25|S1970|594|98|KY|Mitch McConnell|S|NA|Republican
105447|10519980050334|980316|6|Scr16mr98-62 1.txt|433|433|S1980-S1983|50|9|SC|Strom Thurmond|S|NA|Republican
105090|10519980051156|980319|9|Scr19mr98-141 1.txt|59|63|S2345|297|48|CO|Wayne Allard|S|NA|Republican
105237|10519980051198|980320|1|Scr20mr98-17 1.txt|16|208|S2358-S2362|12408|2114|MA|Edward Kennedy|S|NA|Democratic
105900|10519980051483|980323|48|Scr23mr98-48 1.txt|1085|1092|S2402-S2415|28|4|NA|Speaker|NA|NA|N/A
105012|10519980052408|980325|66|Scr25mr98-151 1.txt|1330|1331|S2553-S2563|84|19|AK|Ted Stevens|S|NA|Republican
105526|10519980053284|980327|26|Scr27mr98-120 1.txt|180|183|S2704-S2709|200|39|WA|Patty Murray|S|NA|Democratic
105322|10519980055199|980402|8|Scr02ap98-93 1.txt|80|80|S3031-S3107|35|6|NM|Pete Domenici|S|NA|Republican
105012|10519980055569|980402|378|Scr02ap98-93 1.txt|4800|4801|S3031-S3107|84|19|AK|Ted Stevens|S|NA|Republican
105900|10519980057180|980422|2|Scr22ap98-199 1.txt|19|24|S3466|119|18|NA|Speaker|NA|NA|N/A
105238|10519980057422|980423|42|Scr23ap98-163 1.txt|1399|1402|S3499-S3528|197|36|MA|John Kerry|S|NA|Democratic
105900|10519980057737|980427|1|Scr27ap98-77 1.txt|16|31|S3663|876|148|NA|Speaker|NA|NA|N/A
105293|10519980060274|980507|77|Scr07my98-156 1.txt|1123|1124|S4478-S4485|84|19|NE|Bob Kerrey|S|NA|Democratic
105102|10519980060398|980507|73|Scr07my98-163 1.txt|2958|2971|S4489-S4521|874|157|DE|William Roth|S|NA|Republican
105900|10519980061325|980513|40|Scr13my98-121 1.txt|1006|1006|S4749-S4769|29|5|NA|Speaker|NA|NA|N/A
105900|10519980062060|980514|6|Scr14my98-136 1.txt|59|60|S4884-S4900|88|15|NA|Speaker|NA|NA|N/A
105082|10519980063747|980520|118|Scr20my98-140 1.txt|2443|2448|S5190-S5215|347|69|CA|Dianne Feinstein|S|NA|Democratic
105499|10519980066210|980611|129|Scr11jn98-144 1.txt|2963|2967|S6149-S6176|321|63|UT|Orrin Hatch|S|NA|Republican
105238|10519980066291|980611|210|Scr11jn98-144 1.txt|3835|3837|S6149-S6176|141|25|MA|John Kerry|S|NA|Democratic
105256|10519980067365|980618|4|Scr18jn98-130 1.txt|30|84|S6529-S6530|3399|608|MI|Spencer Abraham|S|NA|Republican
105461|10519980067914|980619|198|Scr19jn98-93 1.txt|2820|2835|S6662-S6693|959|142|TN|Fred Thompson|S|NA|Republican
105301|10519980069806|980625|144|Scr25jn98-162 1.txt|1422|1439|S7039-S7050|1133|175|NH|Robert Smith|S|NA|Republican
105900|10519980072620|980715|1|Scr15jy98-137 1.txt|17|30|S8164|184|29|NA|Speaker|NA|NA|N/A
105273|10519980074137|980717|7|Scr17jy98-140 1.txt|50|54|S8471|283|52|MS|Trent Lott|S|NA|Republican
105900|10519980074624|980721|209|Scr21jy98-146 1.txt|3836|3836|S8611-S8635|27|4|NA|Speaker|NA|NA|N/A
105101|10519980074939|980722|55|Scr22jy98-123 1.txt|1253|1253|S8689-S8775|39|9|DE|Joseph Biden|S|NA|Democratic
105900|10519980075431|980722|547|Scr22jy98-123 1.txt|10576|10579|S8689-S8775|60|10|NA|Speaker|NA|NA|N/A
105900|10519980075871|980723|2|Scr23jy98-105 1.txt|22|22|S8909|35|6|NA|Speaker|NA|NA|N/A
105900|10519980075992|980723|18|Scr23jy98-92 1.txt|160|160|S8815-S8825|16|3|NA|Speaker|NA|NA|N/A
105900|10519980076836|980728|12|Scr28jy98-79 1.txt|259|268|S9099-S9104|64|11|NA|Speaker|NA|NA|N/A
105900|10519980076922|980728|52|Scr28jy98-82 1.txt|869|870|S9105-S9110|78|14|NA|Speaker|NA|NA|N/A
105493|10519980077970|980730|105|Scr30jy98-105 1.txt|1274|1275|S9357-S9374|74|14|TX|Kay Bailey Hutchison|S|NA|Republican
105202|10519980078101|980730|236|Scr30jy98-105 1.txt|2798|2798|S9357-S9374|54|9|KY|Wendell Ford|S|NA|Democratic
105012|10519980078138|980730|13|Scr30jy98-107 1.txt|1842|1842|S9375-S9389|29|6|AK|Ted Stevens|S|NA|Republican
105410|10519980079602|980901|15|Scr01se98-23 1.txt|200|201|S9753-S9772|91|15|OR|Gordon Smith|S|NA|Republican
105461|10519980080582|980908|39|Scr08se98-21 1.txt|709|709|S9958-S9963|43|8|TN|Fred Thompson|S|NA|Republican
105900|10519980080864|980909|89|Scr09se98-169 1.txt|3211|3212|S10060-S10082|76|12|NA|Speaker|NA|NA|N/A
105098|10519980082642|980917|109|Scr17se98-122 1.txt|1854|1855|S10459-S10473|106|17|CT|Christopher Dodd|S|NA|Democratic
105499|10519980083494|980922|1|Scr22se98-82 1.txt|19|27|S10728|546|95|UT|Orrin Hatch|S|NA|Republican
105900|10519980085583|981001|39|Scr01oc98-169 1.txt|1609|1610|S11211-S11235|78|14|NA|Speaker|NA|NA|N/A
105515|10519980086117|981002|16|Scr02oc98-146 1.txt|305|313|S11328-S11330|467|85|VA|John Warner|S|NA|Republican
105502|10519980086530|981006|30|Scr06oc98-151 1.txt|833|1516|S11545-S11562|41332|6972|VT|Patrick Leahy|S|NA|Democratic
105020|10519980086719|981006|102|Scr06oc98-158 1.txt|961|963|S11572-S11577|131|19|AZ|John McCain|S|NA|Republican
105091|10519980086759|981006|1|Scr06oc98-165 1.txt|16|92|S11580|4959|844|CO|Ben Campbell|S|NA|Republican
105501|10519980087743|981008|4|Scr08oc98pt2-178 1.txt|389|393|S12054-S12056|271|48|VT|James Jeffords|S|NA|Republican
105493|10519980088431|981009|5|Scr09oc98-220 1.txt|24|25|S12148|106|19|TX|Kay Bailey Hutchison|S|NA|Republican
105181|10519980088622|981009|3|Scr09oc98-352 1.txt|21|23|S12270|185|32|IN|Daniel Coats|S|NA|Republican
105404|10519980088746|981012|3|Scr12oc98-153 1.txt|319|320|S12369-S12372|59|11|OK|Donald Nickles|S|NA|Republican
105900|10519980088852|981012|3|Scr12oc98-175 1.txt|25|30|S12398-S12399|131|21|NA|Speaker|NA|NA|N/A
105501|10519980089102|981014|1|Scr14oc98-280 1.txt|16|63|S12593|3078|489|VT|James Jeffords|S|NA|Republican
105515|10519980089385|981020|1|Scr20oc98-148 1.txt|16|241|S12681-S12683|3857|618|VA|John Warner|S|NA|Republican
106416|10619990000841|990210|1|Hcr10fe99-104 1.txt|16|20|H583|166|29|PA|Curt Weldon|H|7|Republican
106145|10619990003786|990311|238|Hcr11mr99-107 1.txt|7677|7762|H1179-H1250|5323|889|ID|Helen Chenoweth-Hage|H|1|Republican
106232|10619990005906|990324|119|Hcr24mr99-98 1.txt|2309|2318|H1607-H1660|479|83|MA|Barney Frank|H|4|Democratic
106418|10619990009614|990429|109|Hcr29ap99-81 1.txt|7230|7671|H2476-H2516|181|34|PA|Bud Shuster|H|9|Republican
106309|10619990009909|990504|3|Hcr04my99-129 1.txt|37|67|H2594-H2598|1759|287|NJ|Bob Franks|H|7|Republican
106067|10619990010878|990506|206|Hcr06my99-86 1.txt|9035|9042|H2823-H2892|444|80|CA|Jerry Lewis|H|40|Republican
106345|10619990015286|990609|65|Hcr09jn99-147 1.txt|731|731|H3964-H3997|49|10|NY|John Sweeney|H|22|Republican
106085|10619990015573|990609|12|Hcr09jn99-165 1.txt|509|558|H4010-H4016|3265|624|CO|Scott McInnis|H|3|Republican
106233|10619990016907|990616|84|Hcr16jn99-103 1.txt|1961|1982|H4350-H4364|1309|225|MA|Martin Meehan|H|5|Democratic
106118|10619990019630|990624|49|Hcr24jn99-72 1.txt|1608|1615|H4833-H4844|354|60|FL|Carrie Meek|H|17|Democratic
106018|10619990019997|990625|72|Hcr25jn99-52 1.txt|1546|1582|H4957-H4987|2366|381|AZ|J.D. Hayworth|H|6|Republican
106221|10619990020002|990625|77|Hcr25jn99-52 1.txt|1637|1641|H4957-H4987|241|44|MD|Ben Cardin|H|3|Democratic
106086|10619990020774|990630|22|Hcr30jn99-81 1.txt|615|635|H5170-H5176|1304|248|CO|Bob Schaffer|H|4|Republican
106900|10619990023233|990719|1|Hcr19jy99-33 1.txt|16|18|H5757|144|22|NA|Speaker|NA|NA|N/A
106900|10619990023915|990721|1|Hcr21jy99-34 1.txt|16|17|H6021|51|9|NA|Speaker|NA|NA|N/A
106900|10619990026974|990730|69|Hcr30jy99-108 1.txt|1361|1363|H6728-H6738|102|16|NA|Speaker|NA|NA|N/A
106047|10619990031341|990914|245|Hcr14se99-106 1.txt|7261|7284|H8250-H8286|1403|255|CA|Bill Thomas|H|21|Republican
106348|10619990037255|991014|30|Hcr14oc99-105 1.txt|765|768|H10042-H10060|78|13|NY|James Walsh|H|25|Republican
106194|10619990038186|991020|1|Hcr20oc99-45 1.txt|18|33|H10373|958|176|KS|Todd Tiahrt|H|4|Republican
106021|10619990039032|991025|11|Hcr25oc99-91 1.txt|702|772|H10755-H10761|4441|836|AR|Marion Berry|H|1|Democratic
106018|10619990039669|991027|143|Hcr27oc99-59 1.txt|4604|4607|H10876-H10903|131|23|AZ|J.D. Hayworth|H|6|Republican
106305|10619990040258|991101|12|Hcr01no99-67 1.txt|860|861|H11154-H11159|90|18|NJ|Jim Saxton|H|3|Republican
106900|10619990040675|991102|2|Hcr02no99-74 1.txt|73|82|H11303-H11304|626|104|NA|Speaker|NA|NA|N/A
106473|10619990043672|991117|2|Hcr17no99-124 1.txt|19|78|H12149-H12150|3654|611|TX|Ron Paul|H|14|Republican
106266|10619990044305|991118|5|Hcr18no99pt2-40 1.txt|28|28|H12868-H12882|42|7|MN|James Oberstar|H|8|Democratic
106020|10619990044699|990119|1|Scr19ja99-100 1.txt|16|183|S326-S328|10344|1683|AZ|John McCain|S|NA|Republican
106302|10619990046067|990222|3|Scr22fe99-21 1.txt|683|962|S1703-S1718|16540|2904|NH|Robert Smith|S|NA|Republican
106513|10619990046171|990223|52|Scr23fe99-151 1.txt|1021|1024|S1746-S1755|180|28|VA|John Warner|S|NA|Republican
106257|10619990046362|990223|66|Scr23fe99-154 1.txt|1159|1169|S1762-S1771|729|120|MI|Carl Levin|S|NA|Democratic
106183|10619990048007|990304|20|Scr04mr99-182 1.txt|5904|6799|S2274-S2318|4999|854|IN|Richard Lugar|S|NA|Republican
106498|10619990048060|990304|21|Scr04mr99-190 1.txt|108|111|S2340|209|36|VT|James Jeffords|S|NA|Republican
106498|10619990048905|990310|1|Scr10mr99-157 1.txt|19|25|S2529|419|69|VT|James Jeffords|S|NA|Republican
106900|10619990049718|990317|4|Scr17mr99-148 1.txt|59|59|S2821|35|6|NA|Speaker|NA|NA|N/A
106195|10619990049855|990317|1|Scr17mr99-187 1.txt|27|30|S2877-S2878|223|41|KS|Sam Brownback|S|NA|Republican
106490|10619990049936|990318|58|Scr18mr99-126 1.txt|1380|1380|S2881-S2897|24|4|TX|Kay Bailey Hutchison|S|NA|Republican
106900|10619990053402|990325|398|Scr25mr99pt2-87 1.txt|7855|7855|S3385-S3432|26|4|NA|Speaker|NA|NA|N/A
106356|10619990058972|990513|438|Scr13my99-95 1.txt|5980|5983|S5214-S5259|198|32|NY|Chuck Schumer|S|NA|Democratic
106356|10619990059136|990514|112|Scr14my99-100 1.txt|794|798|S5321-S5333|248|48|NY|Chuck Schumer|S|NA|Democratic
106316|10619990060177|990519|46|Scr19my99-118 1.txt|498|498|S5507-S5583|23|4|NJ|Frank Lautenberg|S|NA|Democratic
106496|10619990060646|990519|515|Scr19my99-118 1.txt|5153|5153|S5507-S5583|14|3|UT|Orrin Hatch|S|NA|Republican
106900|10619990061175|990520|97|Scr20my99-148 1.txt|2132|2132|S5643-S5667|27|6|NA|Speaker|NA|NA|N/A
106513|10619990061943|990525|24|Scr25my99-131 1.txt|715|716|S5889-S5915|103|17|VA|John Warner|S|NA|Republican
106513|10619990062847|990526|212|Scr26my99-163 1.txt|4142|4153|S5982-S6011|672|116|VA|John Warner|S|NA|Republican
106513|10619990063416|990527|20|Scr27my99-124 1.txt|4490|4498|S6400-S6432|24|4|VA|John Warner|S|NA|Republican
106144|10619990064196|990608|255|Scr08jn99-120 1.txt|3944|3954|S6658-S6692|632|100|HI|Daniel Inouye|S|NA|Democratic
106900|10619990064971|990610|37|Scr10jn99-154 1.txt|602|603|S6850-S6855|78|14|NA|Speaker|NA|NA|N/A
106447|10619990066127|990617|1|Scr17jn99-134 1.txt|17|75|S7208-S7209|3670|682|SD|Tom Daschle|S|NA|Democratic
106900|10619990067725|990624|9|Scr24jn99-140 1.txt|58|58|S7579|35|6|NA|Speaker|NA|NA|N/A
106268|10619990068378|990630|77|Scr30jn99-101 1.txt|1470|1472|S7835-S7852|129|22|MN|Paul Wellstone|S|NA|Democratic
106170|10619990069561|990701|77|Scr01jy99pt2-110 1.txt|1467|1468|S8053-S8064|84|19|IL|Dick Durbin|S|NA|Democratic
106239|10619990070280|990713|43|Scr13jy99-133 1.txt|515|515|S8335-S8367|37|7|MA|Edward Kennedy|S|NA|Democratic
106097|10619990070843|990714|127|Scr14jy99-104 1.txt|1873|1873|S8429-S8504|21|2|CT|Christopher Dodd|S|NA|Democratic
106082|10619990071562|990715|60|Scr15jy99-108 1.txt|1884|1914|S8535-S8624|1934|368|CA|Barbara Boxer|S|NA|Democratic
106298|10619990073389|990722|39|Scr22jy99-138 1.txt|475|477|S9014-S9028|126|23|NV|Harry Reid|S|NA|Democratic
106008|10619990074520|990727|3|Scr27jy99-175 1.txt|430|431|S9444-S9447|82|13|AL|Jeff Sessions|S|NA|Republican
106900|10619990076526|990804|2|Scr04au99pt2-67 1.txt|22|149|S10263-S10264|52|9|NA|Speaker|NA|NA|N/A
106900|10619990077662|990908|2|Scr08se99-168 1.txt|23|23|S10654|35|6|NA|Speaker|NA|NA|N/A
106900|10619990078400|990914|4|Scr14se99-142 1.txt|21|22|S10818|82|14|NA|Speaker|NA|NA|N/A
106523|10619990078724|990915|5|Scr15se99-119 1.txt|86|89|S10892-S10923|244|41|WA|Slade Gorton|S|NA|Republican
106170|10619990080225|990923|72|Scr23se99-110 1.txt|823|839|S11277-S11347|1057|188|IL|Dick Durbin|S|NA|Democratic
106447|10619990080726|990924|91|Scr24se99-89 1.txt|2583|2585|S11379-S11398|95|15|SD|Tom Daschle|S|NA|Democratic
